utm_easting,utm_northing,elevation
415110.98944247665,6244540.428746998,-29.19922753333333
412001.477592097,6238103.021275032,-31.569309294117648
418212.2418244984,6243683.344556828,-28.320865533333333
413317.71723596647,6243184.324303346,-30.06138764285714
404942.0937583689,6236180.5307568,-33.65167746153846
424904.9028441154,6261419.162424308,-26.200322733333334
424233.1412057301,6262330.710406039,-26.344179411764706
419411.1029215836,6252886.997321284,-27.1261409375
416764.6422772353,6233259.377141127,-29.468820647058823
424418.2352102607,6257601.363969999,-26.86343235714286
412750.7302591613,6239889.728698673,-31.033034684210527
421614.4467521713,6251881.710301449,-28.1616764375
413468.6143180133,6245863.801306151,-29.371312176470585
423480.81185031217,6239446.283343766,-26.356061375
421517.881896699,6245925.0339172715,-27.275128333333335
421883.6307025468,6240119.848798783,-27.3406068
407249.55691638845,6236654.70922714,-33.03491084210526
406206.3174176872,6233514.012374695,-33.54059145
401193.93847895315,6233141.835406409,-32.235756933333334
413050.3442173496,6244365.55200968,-29.8454056
403409.76627993706,6234382.421284551,-33.1981166
404935.1416895709,6233861.065335048,-33.76588276923077
423988.2573652206,6254988.039942357,-28.39558211764706
420372.005186489,6242367.269528888,-27.768557285714284
421524.6897816866,6257884.465132159,-25.86319894117647
420793.6096051922,6244985.296876465,-27.263192
423118.3796001703,6241250.304509636,-26.54707825
421384.49470611505,6250314.81446028,-28.10840094117647
421823.5622743149,6253813.116905778,-27.89701788235294
412287.396625291,6248497.105214846,-29.02063561111111
413802.26003225596,6234816.045321884,-31.04312692857143
425280.56188293884,6253518.869796789,-28.605511
414097.52022078977,6249215.257652726,-28.31467233333333
409958.9752144085,6240436.683253014,-31.563946363636365
416050.2833411828,6248936.537906477,-28.052240714285713
420948.9914258375,6239557.2396997865,-27.976566733333335
423632.67768948304,6251610.844824362,-28.531734470588237
401927.1344758101,6234438.12811129,-32.70556805555556
409200.8437340428,6244228.01278246,-30.85088475
422407.31656366057,6248515.523538616,-27.804325588235294
408428.361184874,6237132.631210816,-32.63530273333333
417976.3391224094,6238678.8792527085,-29.981998125
424457.16212053096,6258947.785119546,-26.4190006875
415120.7001270485,6233629.902095662,-30.281981142857145
420816.5789907374,6247453.381278074,-27.7235154
425207.2538243484,6263861.915330412,-26.513434529411764
415839.4324704392,6240126.699497743,-30.171762857142856
422894.87579222035,6259583.761616035,-26.084419642857142
409372.93364934786,6234847.032267164,-32.51778055555556
407423.2452662894,6238198.14152453,-32.67820846666667
423293.25677477726,6246861.255488836,-27.100597214285717
414740.0448610732,6247671.438349561,-28.585762866666666
420636.77148703224,6236850.772181016,-27.998700545454543
422877.7886137559,6260155.6462499695,-26.103379071428574
416030.350609975,6244039.259487526,-29.030842153846155
417022.22471635445,6254213.598807555,-25.351859333333334
424339.1425274277,6234601.934607869,-25.253408200000003
415137.60182878055,6246734.5784003865,-28.664314642857143
424845.07203879405,6235667.611402989,-25.118547375
422542.757173747,6245292.712264286,-26.89868507142857
418084.52718122833,6250882.0147117,-27.48668223529412
414312.24894703773,6243048.766215349,-29.816954533333334
423551.98436901026,6261443.947137182,-26.256610571428574
421820.42808935855,6252529.210513839,-28.179737785714284
411840.03068245685,6239182.095354829,-31.421404368421054
425165.2065670054,6242179.273395151,-25.445786666666667
421274.5567073002,6238853.467810877,-27.736819583333332
422500.8376095521,6251293.944719658,-28.37101892307692
413475.715350139,6239139.931535766,-31.043992666666668
421866.0180180017,6249390.955334013,-28.0318649375
418403.8041981505,6250381.763326068,-27.6533235
422206.5508106808,6232931.680943293,-26.215573117647057
425513.9452982802,6262002.25790574,-26.218396375
410138.53863834596,6242801.44542514,-30.962405882352943
419068.53546110896,6241165.868043052,-28.730297150000002
421467.2608759245,6258861.059874524,-25.802995588235294
402179.9112430124,6236358.94427476,-32.98658945454545
410161.3935189633,6239279.123867397,-31.788232615384615
402120.04444595077,6235555.68109514,-32.913423125
422426.84787094546,6255867.769613189,-27.162527
420580.2897489092,6244344.4278029995,-27.29465023076923
415475.68642025394,6242685.316895529,-29.56918275
405327.7869171383,6238746.737524972,-33.02494586666667
422187.1966684287,6242422.068112131,-26.872944500000003
421620.83463532745,6247018.7744846465,-27.548676142857143
406211.16825411184,6235456.567357239,-33.511046642857146
410058.6384950729,6232830.003072705,-32.1645076
418961.6068319976,6233098.3155163275,-28.2950355
422980.3364883804,6254951.656301857,-28.0203218125
412742.8583653834,6239161.774016544,-31.214070785714284
413062.9337755345,6240397.824450065,-30.828717357142857
402261.95345338574,6233116.780463695,-32.554407749999996
413355.31399998144,6246949.461247418,-29.15140605
407593.4335412511,6234585.5700513525,-33.12468483333333
414397.6497692261,6244090.8209438445,-29.5289922
422765.65043531207,6247939.380513088,-27.5803245
422178.0491018407,6241647.177903402,-27.020501799999998
416920.1656448354,6249466.171855873,-27.833898785714286
424536.358401281,6237119.5817312235,-25.499812157894738
416372.3109572632,6235825.237049584,-30.4390180625
423571.5879379391,6242358.3363463245,-26.192547555555556
422845.08145757404,6256345.763338167,-27.064867588235295
405148.1343670064,6232937.406393791,-33.608719923076926
420124.59389917547,6247024.189461712,-27.6911549375
421783.02760385233,6255878.152556571,-26.8445714
403465.7072153014,6232666.554890352,-33.06912275
422723.8019536265,6246142.619556967,-27.068457266666666
407165.34679886437,6236247.560516829,-33.11968318181818
419167.7553755361,6235173.680866195,-28.786182153846156
410669.5949489224,6243069.525009691,-30.770790466666664
417161.99478067696,6241361.013701294,-29.409139333333332
419420.35846498533,6254083.217338134,-26.552698705882353
412856.8150316286,6236997.337947382,-31.438546777777773
422595.4869256799,6244806.849626262,-26.766734076923075
422030.62482655194,6238167.924271985,-27.1747985
412920.6445640716,6242950.918405597,-30.22669507692308
423181.3821269677,6254344.963941124,-28.494355600000002
419064.2010746098,6243311.412713955,-28.057833866666666
409880.0131185713,6237205.866661462,-32.224493058823526
419521.73603305,6237055.808072752,-28.8992536
416768.28474880237,6244851.73926741,-28.5664357
421140.85199286306,6234063.148656137,-27.105762176470588
406850.8270423924,6241067.587346867,-32.15685394444444
408866.1306968627,6238290.769338254,-32.3196426
422876.3136857119,6240341.4332199115,-26.726359692307692
421824.9628094914,6233982.353149134,-26.6466351875
421795.9401205344,6258085.241135296,-25.933566055555556
420264.29839302384,6240947.61771238,-28.2220875625
412004.57222908904,6235308.339702218,-31.664939142857143
401432.1389403071,6234819.523301265,-32.67401236842105
411881.9646001711,6232494.333736024,-31.3839409
422309.9922046539,6237568.490347148,-26.92762194117647
413135.27152849815,6235248.1767665725,-31.306751133333332
412458.71359188494,6244833.85729288,-29.892267666666665
420531.8794804226,6255079.680122896,-26.61284057142857
419494.2955083636,6246063.367882286,-27.682309933333332
402478.0946547247,6234783.292019058,-32.90578326315789
421799.4522086895,6249051.517651643,-27.975044
418510.0675613239,6246337.253023321,-27.903889
413528.6936749763,6237033.920767731,-31.269339333333335
419079.71890042716,6237976.468384425,-29.3842443125
422241.88049423817,6243774.03729033,-26.649993
412785.8036089784,6232466.123072297,-30.998629583333337
410676.88398182596,6234151.305846012,-32.051770999999995
421318.1587423672,6242595.080297227,-27.2713568125
412195.6715763058,6243323.849984358,-30.326084066666667
415887.99525539915,6240720.10246072,-29.9886149375
423338.0427749498,6257754.234043883,-26.564515
415394.1122920384,6234344.608652359,-30.366643333333332
410453.0831424187,6236030.392645354,-32.14505226666667
422117.03041227936,6252175.844447488,-28.32704835714286
425626.15382519725,6259783.399312283,-26.28929857142857
419585.3711635135,6257200.336145396,-24.992704538461542
420437.23901966185,6243162.73516742,-27.491965235294117
418720.6006278295,6251372.752463103,-27.447180454545457
418218.110309786,6249566.897699165,-27.790848666666665
403079.56628707465,6233206.883446523,-32.915997625
410768.0646519525,6237150.698051489,-31.98594185
424192.80069505353,6244872.745699398,-26.15339861111111
425428.69106501376,6263043.587277518,-26.32489153846154
417888.21488186705,6248217.666713322,-27.93758811111111
421098.354854024,6236457.810906366,-27.601816461538462
413024.4079690214,6234454.0778288115,-31.256947066666665
421792.45966184034,6236989.825250311,-27.197815285714285
411881.23069343856,6246039.660993331,-29.755465411764707
423639.765609226,6252845.451050819,-28.894189588235292
406569.5803231131,6237503.206788088,-33.03536871428572
424410.2814769717,6261897.766110568,-26.26068
417029.0988590047,6244271.129906632,-28.61759075
415125.28022633557,6248266.797828359,-28.389932266666666
411199.0872271418,6238838.079060429,-31.64438253846154
405808.4153063188,6236286.221086687,-33.489846846153846
425013.81337649,6250639.828128907,-27.7614924
421998.10791117704,6245398.657150724,-27.053089411764706
412975.67251631926,6246802.580339382,-29.289010533333332
408990.6319961479,6233234.996394018,-32.608441363636366
424640.34377511544,6254356.4756339695,-29.1110259375
421010.5233402183,6235846.010758087,-27.558718705882352
414117.8431216641,6237863.31214428,-31.0999405625
415787.68237681274,6249891.278468945,-27.7679954375
406887.9182014848,6237305.70754787,-33.00932157142857
423347.90377537825,6236615.152811393,-26.13687988235294
422936.49858645926,6237651.346760298,-26.5362640625
421753.7591080809,6234840.032733769,-26.85592569230769
418321.96375608636,6235609.060265228,-29.50116553846154
421426.9368385863,6232967.694363652,-26.688958562499998
424841.42074650456,6243915.782652006,-25.6431700625
415154.8260767549,6235733.297322306,-30.767916888888887
422101.3421866412,6235997.576374409,-26.834546736842103
413041.032113644,6235877.324102849,-31.377284
417254.35700577,6252522.602914613,-26.605721875
409773.03405858594,6234867.042438775,-32.383584
425513.7030788106,6258646.390686624,-26.52477808333333
415372.84913527727,6232619.462019238,-29.90397225
407457.4208345673,6232529.897038308,-33.108317
412944.2867397364,6244954.3666272005,-29.73263575
403857.9750475318,6234354.908217888,-33.4108685
420951.30677966384,6240840.589707842,-27.859207157894737
417060.25000679435,6250755.714640162,-27.423953357142857
418721.0515133152,6233750.3834819235,-28.64370911111111
408774.80792909756,6242661.2552388515,-31.32392206666667
417295.48250427557,6246236.998741562,-28.182668466666666
417853.06036888546,6233468.782892449,-29.03701571428571
417693.697562335,6244188.155824997,-28.395431266666666
417529.24719553575,6235570.779809684,-29.925855357142858
405955.31611277955,6238701.367575417,-32.908688142857144
423814.3199160182,6248071.211692125,-27.315526533333333
404388.18945303676,6236491.145710703,-33.513874
423903.38850024826,6240725.440206715,-26.138257411764705
417577.92933509586,6237991.58822104,-30.341061294117647
411394.79933120694,6234545.574861114,-31.8255783
424239.75692457595,6233366.729193494,-25.1340848
419931.28150997637,6232857.755820103,-27.614743166666667
419591.7760557966,6233203.75566884,-27.93238757142857
419797.3217554556,6249154.078302285,-27.88945561111111
410457.91764592036,6233020.983232947,-32.032722642857145
421833.6592257656,6251282.038869641,-28.239662117647057
417163.1588828256,6248257.5097045,-28.017033599999998
417021.5683879988,6253084.792358795,-26.181709333333334
408705.1458012274,6241766.809968472,-31.5504790625
401481.12059337326,6235521.709919724,-32.79512942857143
414731.1055134814,6240902.564949625,-30.26189225
418678.63546366617,6240158.548462531,-29.2202277
419682.6192198561,6255554.052602425,-25.816871777777777
419683.6084605679,6246839.847734797,-27.72245542105263
408494.262189333,6241125.643724134,-31.750294846153846
424147.4191411342,6242205.012777795,-25.929785266666666
410065.30498983036,6239780.7458507,-31.693341888888888
423280.2871306125,6232427.932053272,-25.52704623529412
424783.4890362904,6247388.155673089,-26.70579223529412
418128.28828260064,6252607.127221709,-26.819878692307693
409178.0685730099,6235972.2889440935,-32.53761484615384
406415.58356025355,6236024.731246234,-33.370624875
414828.6345634191,6250323.566197663,-27.56841233333333
421543.52429251984,6240256.619146172,-27.548945352941175
420944.4498220903,6252083.017129296,-27.904445352941174
421349.73288807186,6256598.37442287,-26.220002235294118
403955.09148959775,6235274.777360851,-33.491520666666666
418215.8836252389,6255497.53413851,-24.947638125
408247.6508075442,6237731.871207643,-32.582316266666666
416354.792407025,6248060.725692725,-28.1735868
423977.4012303379,6238070.523945432,-25.951232352941176
422698.0038058206,6235733.249488799,-26.404161529411766
420930.718175866,6253578.395494939,-27.516341999999998
402581.08277867734,6233537.176294609,-32.749976583333336
411019.030382597,6244987.434343455,-30.224815133333333
424983.21172560065,6254894.000607225,-28.5831419375
422852.7351865559,6243487.495803907,-26.3865045625
423293.8725106161,6240256.583809399,-26.483794944444444
419793.4492782157,6233870.926705728,-27.990359357142857
425490.6309957859,6252376.576679882,-28.07854154545455
415212.0304668788,6246162.056321161,-28.767272866666666
419955.67268801306,6235880.219790923,-28.347683866666667
414601.83912044804,6245245.913971157,-29.183309428571427
423882.1425185949,6245433.1673238445,-26.4588300625
423750.88530781504,6236607.02175184,-25.891032600000003
424566.10886907356,6248884.48712718,-27.32998321428571
423903.98831087176,6260392.4014744675,-26.16714411764706
417771.5413332147,6254030.565488496,-25.83862292857143
422192.1071931118,6247999.544099016,-27.709411499999998
422671.51460329315,6236394.51499608,-26.52756
418912.1645082436,6247461.99804402,-27.85427305882353
416765.05288995436,6251688.011941641,-26.95043130769231
413921.219948556,6233572.346970638,-30.757081846153845
408798.876851286,6236987.554251627,-32.55173568421053
414902.4888787918,6248843.398276334,-28.304237
424643.6821356994,6252132.06805655,-28.53284277777778
407386.7196625286,6241353.102436946,-31.9628175
416770.43065545417,6242435.594924485,-29.225933
418043.3888712268,6234492.290900272,-29.283340642857144
418319.2784946461,6238435.521795151,-29.918304666666668
405650.3269691917,6240688.072791023,-32.5283108
414075.9041444013,6248782.717514948,-28.517951
404203.7024344256,6237240.88265238,-33.3517774375
418112.828901755,6254587.263131872,-25.589807214285713
415776.14693720057,6252551.686305856,-26.1664999375
419005.7968411698,6255773.750730747,-25.2519154
412781.1100984159,6233817.8691895325,-31.25310478571429
423258.1672577937,6255087.439090123,-28.045100285714284
417809.6644001545,6248919.9789295895,-27.877733846153845
425280.97145464167,6254243.666396619,-28.6921108125
410096.2185712898,6244207.722198786,-30.637419529411765
415299.10252605675,6236807.320189042,-30.855418500000003
411397.2216780916,6236193.271246589,-31.85896346153846
415615.56418503996,6233134.117266628,-29.935885733333333
421049.84279946977,6241519.115032445,-27.672059933333333
419383.21255358,6235757.630615622,-28.77787225
422076.2540447293,6244066.989789873,-26.753864333333333
418681.6771433867,6255048.494118658,-25.555708285714285
418009.1788627213,6247630.311988148,-27.962117666666664
422742.35669240064,6257757.127660485,-26.36130669230769
417029.59224099875,6235657.77905176,-30.152006533333335
411821.5768855521,6234623.274320568,-31.68540169230769
417158.0326992306,6232458.9634461375,-29.040485684210527
420245.7150851786,6246188.374410535,-27.5471091875
415082.7744733196,6249896.454964674,-27.795616222222222
415480.0450083975,6241794.064091928,-29.808852
405590.22575444554,6233730.552308276,-33.6907671875
418229.84630161716,6239564.7310611205,-29.596338333333335
413797.42847641365,6232506.420607844,-30.57100870588235
424186.2966785272,6243905.175987073,-25.915459533333333
422073.37869548786,6247190.483854047,-27.517687266666666
419363.80124063976,6251172.469379031,-27.62931233333333
417290.62379994313,6249515.272600548,-27.80540566666667
418585.6897369886,6255977.021531957,-24.851028733333333
409814.7916359204,6243088.003364868,-30.972345647058827
408011.41855226015,6235753.114394256,-32.91645968421053
408691.29085210076,6235292.914514329,-32.73031189473684
425311.0894557311,6237630.842849287,-25.128119
420102.635152901,6248851.954390982,-27.898049999999998
409059.20245042484,6239909.790133158,-31.899511214285717
425224.226142797,6239217.231287302,-25.355949499999998
400947.20672640984,6234175.39163334,-32.45880414285715
405988.45231652854,6232712.74284346,-33.4927519
418743.1864240896,6244576.648117214,-27.930125142857143
420164.4249068343,6250427.310085748,-27.88901523076923
409999.2568743354,6234399.437665339,-32.30012917647059
419946.8467000872,6244106.515550413,-27.540352666666664
416911.46532638365,6237546.546956876,-30.595206066666666
413682.3715612845,6234146.0157127995,-30.974989352941172
412960.84611755866,6249256.436000113,-28.553473055555553
422370.98450464464,6240473.826391348,-27.02413525
419891.4767203202,6254494.266006084,-26.56791525
425176.4635820344,6248310.422118144,-26.85809514285714
407187.6374662984,6240414.613227652,-32.22640573333333
418420.4517413265,6239134.241240888,-29.661109375
425135.36479266384,6246679.316757979,-26.296241153846154
418012.4858544836,6240796.730589731,-29.28470014285714
424267.0403693287,6238781.634163348,-25.85430788235294
418426.5985359334,6242627.754621515,-28.55253192307692
422952.56231411354,6242180.078333603,-26.527461733333332
409114.6526821845,6242453.923985506,-31.2907418125
424063.39557608694,6261071.718681179,-26.195145411764706
424911.0605148772,6237157.4371614065,-25.289398428571428
405331.1577558047,6237154.667867825,-33.38744405263158
422362.4450896441,6258549.749286571,-26.043179285714285
412321.97202739737,6237513.618446511,-31.548115857142857
414082.7823022748,6250686.520888681,-27.4671263125
419975.5519660463,6239517.904479505,-28.648092062499998
408057.26639556454,6234066.8331763055,-32.97351509090909
411895.4853545508,6241064.644658913,-30.953437866666665
414208.73743890127,6242404.153867657,-30.012104785714286
409775.250748533,6238264.669830186,-32.0989665625
405218.55495564215,6238342.337382065,-33.128127615384614
422174.9238386575,6257162.085284954,-26.3688498
415944.7158187174,6238146.642383344,-30.689898388888892
415037.94331200025,6242346.107745176,-29.7895975
413010.6138864412,6247970.467224248,-29.013244285714286
417660.6224491309,6245696.4383890135,-28.13998266666667
420744.9345039776,6255674.190570303,-26.3954898125
400331.49157358846,6232786.855998539,-31.949655666666665
424195.9312424712,6249935.828864412,-27.8544895
415653.23227086966,6239745.838727368,-30.33089
419040.788183457,6232519.38426773,-28.069075375
417908.32067707926,6250182.756397579,-27.660488823529413
406820.5928530412,6234432.541112405,-33.39089514285714
416221.2258199241,6233717.514869584,-29.843874200000002
400079.50107103033,6233368.80115482,-32.1182116
413240.0657887317,6238323.233646467,-31.2494928125
422860.6491914515,6249860.0712479595,-28.08219215384615
425672.4316229914,6256411.198556224,-27.393219533333333
423292.6359928334,6237568.544005238,-26.304827153846155
407820.01521731005,6240632.844427952,-32.025397733333335
424613.45939587854,6251550.919972045,-28.31041307142857
415602.5317868669,6244902.871368603,-28.948247928571426
421576.78752165666,6244942.525445405,-27.05326505882353
408885.20496190345,6232567.429137178,-32.59320447058823
414715.69635947974,6234808.4683650965,-30.736391700000002
408905.24224464956,6240262.476504892,-31.853513647058822
413962.4939366578,6235373.564035301,-31.065597923076925
404888.67703194165,6235566.128846272,-33.81518776923077
420629.0050623543,6250455.558986844,-27.97267707142857
423465.2688105421,6245176.613157482,-26.553815571428572
410267.4236107264,6242231.344624168,-31.067290666666665
407762.30901424005,6243186.56060959,-31.446116705882353
408232.31007597427,6232513.182069672,-32.83707088888889
425469.85240856855,6236994.120168245,-24.95091653333333
420010.7812426096,6252714.481942637,-27.411802764705882
415092.6634137255,6250927.1501568,-27.194151076923074
403316.57975072734,6235115.21911228,-33.217467
418854.4638104912,6251933.581669877,-27.300455
405224.98581552505,6236174.237940098,-33.63920084615385
403804.07824146433,6232929.546373396,-33.2767194375
419696.6104487631,6245362.05952525,-27.592664000000003
421663.44709586387,6248249.479907789,-27.831420285714284
413521.0836730828,6241206.349804512,-30.506329909090912
411787.1554875676,6244029.44663458,-30.261224000000002
419226.6303622646,6239983.833358671,-29.015304083333334
423601.79111454036,6249613.547108475,-27.899038933333333
416381.51300229743,6246146.631043588,-28.432078875
416954.1413702087,6240472.075099934,-29.742564222222224
420813.7524183699,6248926.944744912,-27.94587076470588
421785.3259135999,6250316.857462119,-28.158726615384616
425332.9943584264,6257195.815797938,-27.058018285714287
408425.02210935287,6244048.921506157,-31.0825615
423190.1185330326,6248786.960062324,-27.7323965625
424588.5775772495,6259793.473922193,-26.264356875
425787.0253647754,6257452.909052584,-26.876182
411205.1452343727,6233023.414676019,-31.73997282352941
406594.2005181127,6239888.54793824,-32.487789142857146
412117.878860208,6243751.991272467,-30.242513611111107
421560.4125071115,6242908.489544545,-27.067270214285713
413507.91258803837,6250039.609643793,-27.989540714285713
424141.3722889796,6255500.907345944,-28.03325425
416777.62700331444,6250424.092293909,-27.537940300000002
420052.9395412327,6252286.940432062,-27.552526777777775
409815.39074776316,6236094.078573983,-32.335416
414416.31530341983,6236102.407214814,-31.012025444444443
423577.0264847903,6252049.346849439,-28.664023666666665
405744.5752618492,6234744.199200754,-33.72972330769231
425262.24204894324,6240363.340182733,-25.40587383333333
424812.46462968225,6236793.053446263,-25.29532875
405799.39996543026,6237901.227710767,-33.124622714285714
408429.2437296922,6238300.613108573,-32.422884
417884.3621426741,6243557.033366428,-28.49107269230769
416035.55797737057,6237455.460526633,-30.73735292857143
424498.12343131594,6238476.249645657,-25.69220038888889
425150.14744732087,6232537.634445688,-24.532626277777776
418647.47380197654,6240542.870327139,-29.111938
417731.61847963516,6234138.985698389,-29.3234733125
412491.50801351067,6245840.728861959,-29.6441779375
413748.0138278504,6239580.915164066,-30.865739066666666
423590.2088457332,6250301.839031098,-28.12047588235294
422878.84703726706,6244276.57442446,-26.54999946666667
423789.81413852866,6239265.830333517,-26.166025
417439.6803713428,6251445.26731612,-27.187502600000002
415408.7233453884,6251724.937498868,-26.6941428
410843.68081237795,6243842.925098843,-30.543036999999998
416485.54138064076,6239408.488082732,-30.201441666666668
415678.9685102856,6247311.325982675,-28.429061692307695
418703.8847576418,6241312.65915049,-28.844664411764704
425159.09630140784,6233560.223788974,-24.6518063125
423911.3876402844,6254021.583877639,-29.0737690625
425110.54650235025,6243223.934170457,-25.473536533333334
424260.060875237,6243223.520183551,-25.832615333333333
420496.9974308335,6239937.853852501,-28.259017142857143
423158.117169925,6252604.178485036,-28.71142935714286
420706.38084385975,6242334.904230599,-27.630439615384617
410348.59801622503,6243595.218060382,-30.723798294117646
419121.29807501007,6238330.411961806,-29.354536764705884
423901.1101856339,6237410.193135753,-25.915047176470587
416798.46247827465,6252416.509307042,-26.537652533333336
406938.2456348283,6239267.983046744,-32.5477785625
423625.7601496642,6234869.210423052,-25.70500064285714
419853.79294976866,6242129.036724746,-28.075569933333334
425102.37817103503,6249826.488208222,-27.424082666666667
414393.06253337435,6238516.413055099,-30.9595394
416827.9473524915,6239328.620236439,-30.129436785714287
408096.9124508781,6236350.621621865,-32.831140875
424054.6024121243,6250880.17407195,-28.234007
414540.21340517415,6237006.7707397565,-31.0308908125
425484.3919564177,6255370.781436321,-28.080848142857143
399525.06411111256,6232500.318060607,-31.733040866666666
418097.34287534596,6246380.866539678,-27.991241076923075
410519.9059540239,6232428.4150463315,-31.9339471875
413714.2668815485,6244808.207136864,-29.551889714285714
412383.7152401307,6234424.357026241,-31.475299
412742.7718631667,6241406.729882639,-30.65701975
416755.01220027567,6247545.482376864,-28.1731578125
411873.9930825533,6235907.478177126,-31.720110214285715
415689.14117401734,6245935.601797544,-28.6703394375
401257.3682466025,6233836.272621289,-32.4309254
413875.83990844496,6245895.103257591,-29.24652413333333
422462.94860743074,6247285.316613748,-27.46047
424611.9166113796,6258626.109797757,-26.523887375
416016.4214777848,6247893.43809795,-28.266855470588236
409920.64416467707,6245133.294404128,-30.4574084375
424633.2891388512,6255979.318676822,-27.75748988235294
418955.7225847904,6253564.127460667,-26.631792
407719.6840552563,6242506.710215171,-31.614954285714283
417931.87822905683,6242898.199169265,-28.67100025
420282.810296767,6236363.374379012,-28.186056142857144
425167.30445247015,6236248.597657256,-25.017655647058824
411753.37740494683,6240325.338082431,-31.167496944444444
419480.17708529177,6240775.364909658,-28.668955333333333
419659.5010361862,6243060.945733587,-27.868225625
414714.89456174633,6236329.663329577,-30.955246066666668
425704.0396069326,6234260.991985994,-24.442061142857142
402974.57304165856,6236827.928715953,-33.1575334
412982.5477075813,6232898.769946385,-31.000128545454547
409182.2686341554,6233785.197925915,-32.568893499999994
424441.8501520949,6234296.785745077,-25.15128694117647
411946.1146045057,6242033.706097001,-30.704393588235295
419069.7970938598,6234475.817048925,-28.6478355625
423535.1174844755,6260900.716719906,-26.187250846153844
403427.22459213383,6237625.670879017,-33.20247483333333
420432.9202652101,6248162.814895287,-27.845680611111113
405484.20289751363,6240118.66965709,-32.69510011764706
404891.59434529295,6237219.045763968,-33.397016111111114
421155.6297502235,6238177.249013268,-27.776053866666665
420379.808828409,6235045.52451077,-27.857052
404493.3835523736,6237688.648451974,-33.28962883333333
416137.7386220536,6242713.156043194,-29.354912176470588
419614.9695098104,6253768.947090691,-26.813777736842106
422517.4181911304,6241435.146085648,-26.8639569375
424202.2836095513,6259343.314360768,-26.289966588235295
422960.3989819161,6246466.904900624,-27.089058833333336
401534.0151607956,6233003.443958935,-32.28832711764706
421264.89403183485,6242110.442794608,-27.424050571428573
419527.46856662683,6248212.078797653,-27.84559825
425062.56891747186,6256066.300878298,-27.698885333333333
409626.01772410155,6234503.909293433,-32.43121615789474
423613.4356290781,6256433.31732435,-27.2866141875
423753.76293230604,6235925.34547853,-25.7889255
422981.47141975636,6253750.514457996,-28.570708214285713
424829.5188631544,6246522.358596065,-26.38465593333333
423369.64669602603,6251009.360556418,-28.357995133333336
418025.8662173782,6253412.63693287,-26.3481825
413983.5942577895,6239004.014273136,-30.95501025
423211.0150638124,6251483.836607858,-28.485199333333334
414756.9255057941,6235741.226547879,-30.880260687499998
415467.89651324536,6239368.630238602,-30.486295400000003
405655.286940615,6239261.39202108,-32.8505756
422694.4482913045,6260407.501570711,-26.119758571428573
420383.6232721644,6238605.01427997,-28.37033515789474
425001.2512449453,6257727.680300366,-26.84803975
419776.9535737685,6255945.664885435,-25.638955647058825
423928.13128545857,6241898.314064778,-26.06697688235294
402855.7660670909,6233641.784841737,-32.87512435294118
417448.1129539225,6239970.338123854,-29.740776923076922
408400.1527394362,6233453.96937573,-32.83669914285714
424922.0889878295,6261820.43274858,-26.222968411764704
421080.9114865432,6246435.657865292,-27.46768366666667
420559.9119127171,6250937.304361511,-27.929367117647057
424833.54660863837,6245293.032364886,-25.981856466666667
411313.4142273677,6243135.76042738,-30.59599669230769
416730.3261332701,6243130.927777742,-29.042646111111114
412036.35024496383,6233129.0131456265,-31.42613275
414562.8349479798,6233747.794881451,-30.54222411111111
421811.6906432837,6241685.321439815,-27.224803105263156
410990.0709864243,6240234.159232324,-31.369418461538462
416081.2924337518,6250077.359152801,-27.675214052631578
410508.0583790715,6235163.282270719,-32.1416084
419811.6645012364,6251276.092297449,-27.7085446
417754.8613620184,6236182.520199236,-30.0554948125
418801.62734917336,6243540.072793092,-28.109478285714285
419760.75375961635,6238098.897208682,-28.82663805555556
406836.35634771525,6238110.407901958,-32.835265416666665
418818.8751901251,6242272.343079376,-28.491963416666668
418081.6176165489,6235202.565442305,-29.509040916666667
420808.70299810823,6254143.618830972,-27.2273950625
418112.1032778641,6233024.77872119,-28.75806414285714
417479.1917754242,6246965.992289414,-28.0911292
419656.8221524156,6244716.686546459,-27.605160428571427
417602.14152717945,6237673.417263789,-30.440233928571427
414343.1435192005,6239700.902025229,-30.685281857142858
409052.0519040863,6235170.378672351,-32.6172655625
414714.58802521584,6233082.428839392,-30.311004266666668
423466.76198608923,6238584.456367095,-26.306979176470588
420889.42266946373,6233151.567032386,-27.069143125
422587.7367443844,6249276.267498004,-27.965816733333334
413022.6964709136,6237747.787762836,-31.358630153846153
412590.9203219639,6246564.9896671055,-29.447188699999998
411852.24620058015,6239983.646571304,-31.226122642857145
419021.43168639886,6246791.370795134,-27.819077384615387
419922.34461860347,6247607.849991609,-27.7797591875
406778.9987647306,6242122.6497811675,-31.93191575
414323.20982032194,6250362.727818531,-27.61109557142857
420443.8874218145,6234139.2920074,-27.607580199999997
411360.4148570096,6237620.936415494,-31.784207777777777
410563.65521545,6241137.1329863835,-31.255765214285713
423494.74041440146,6261826.030117654,-26.32967364285714
422724.28853659116,6250298.180033793,-28.194184944444444
417450.75753799925,6233848.198639659,-29.355192133333333
414748.9914214953,6243619.869696198,-29.543489066666666
410398.97956967296,6245289.910914505,-30.3029488125
420132.6892242924,6240160.038811058,-28.4598891875
417074.2382501004,6238240.118631854,-30.398378941176468
414708.6607634827,6234133.0665939385,-30.576515625
417197.2083618332,6241972.220618242,-29.215670142857142
422512.133968358,6239009.13801946,-26.923757272727276
