latitude,longitude,elevation,value_count,cdi_index,utm_x,utm_y,utm_easting,utm_northing
55.4734375,7.813020833,-5.421451,4.0,2288.0,428411.939,6149219.514,424969.2602924124,6148117.472418216
55.4734375,7.8140625,-5.4342556,4.0,2288.0,428477.764,6149218.442,425035.102273397,6148116.348977322
55.4734375,7.815104167,-5.458833,4.0,2288.0,428543.589,6149217.371,425100.9442632297,6148115.226522898
55.4734375,7.816145833,-5.492673,4.0,2288.0,428609.414,6149216.301,425166.7861986902,6148114.105056022
55.4734375,7.8171875,-5.535276,4.0,2288.0,428675.239,6149215.232,425232.62820619263,6148112.9845745405
55.4734375,7.818229167,-5.587538,4.0,2288.0,428741.064,6149214.164,425298.4702225166,6148111.86507953
55.4734375,7.819270833,-5.6521554,4.0,2288.0,428806.889,6149213.097,425364.31218444824,6148110.7465720605
55.4734375,7.8203125,-5.730429,4.0,2288.0,428872.714,6149212.031,425430.15421839524,6148109.629049988
55.4734375,7.821354167,-5.8170004,4.0,2288.0,428938.539,6149210.966,425495.99626114214,6148108.512514384
55.4734375,7.822395833,-5.9038343,4.0,2288.0,424398.622,6149402.686,425561.83824947325,6148107.39696632
55.4734375,7.8234375,-5.9902115,4.0,2288.0,424464.445,6149401.554,425627.6803097965,6148106.2824036535
55.4734375,7.824479167,-6.076326,4.0,2288.0,424530.268,6149400.423,425693.5223788979,6148105.1688274555
55.4734375,7.825520833,-6.1628094,4.0,2288.0,424596.091,6149399.293,425759.36439355847,6148104.056238793
55.4734375,7.8265625,-6.249756,4.0,2288.0,424661.913,6149398.164,425825.2064801879,6148102.944635529
55.4734375,7.827604167,-6.337175,4.0,2288.0,424727.736,6149397.035,425891.04857557046,6148101.834018732
55.4734375,7.828645833,-6.4252944,4.0,2288.0,424793.559,6149395.908,425956.89061649056,6148100.724389467
55.4734375,7.8296875,-6.514291,4.0,2288.0,424859.382,6149394.782,426022.73272935615,6148099.615745603
55.4734375,7.830729167,-6.604309,4.0,2288.0,424925.205,6149393.657,426088.5748509516,6148098.508088206
55.4734375,7.831770833,-6.695466,4.0,2288.0,424991.028,6149392.533,426154.4169180612,6148097.401418336
55.4734375,7.8328125,-6.787969,4.0,2288.0,425056.85,6149391.409,426220.2590570945,6148096.295733868
55.4734375,7.833854167,-6.882494,4.0,2288.0,425122.673,6149390.287,426286.1012048328,6148095.191035867
55.4734375,7.834895833,-6.978426,4.0,2288.0,425188.496,6149389.166,426351.94329806184,6148094.087325389
55.4734375,7.8359375,-7.075191,4.0,2288.0,425254.319,6149388.045,426417.7854631897,6148092.984600315
55.4734375,7.836979167,-7.1727443,4.0,2288.0,425320.142,6149386.926,426483.62763700075,6148091.8828617055
55.4734375,7.838020833,-7.2708006,4.0,2288.0,425385.965,6149385.808,426549.46975627926,6148090.7821106175
55.4734375,7.8390625,-7.3603783,4.0,2288.0,425451.788,6149384.69,426615.31194743334,6148089.682344934
55.4734375,7.840104167,-7.4081173,4.0,2288.0,425517.611,6149383.574,426681.1541472488,6148088.583565714
55.4734375,7.841145833,-7.393523,4.0,2288.0,425583.434,6149382.459,426746.99629250506,6148087.485774011
55.4734375,7.8421875,-7.3482656,4.0,2288.0,425649.257,6149381.344,426812.8385096169,6148086.388967716
55.4734375,7.843229167,-7.2969985,4.0,2288.0,425715.079,6149380.231,426878.6807353635,6148085.293147882
55.4734375,7.844270833,-7.2456455,4.0,2288.0,425780.902,6149379.118,426944.5229065309,6148084.198315563
55.4734375,7.8453125,-7.195139,4.0,2288.0,425846.725,6149378.007,427010.36514952715,6148083.104468652
55.4734375,7.846354167,-7.1449375,4.0,2288.0,425912.548,6149376.897,427076.2074011366,6148082.011608203
55.4734375,7.847395833,-7.095618,4.0,2288.0,425978.371,6149375.787,427142.0495981433,6148080.919735262
55.4734375,7.8484375,-7.0477896,4.0,2288.0,426044.194,6149374.679,427207.89186695736,6148079.828847733
55.4734375,7.849479167,-7.0013213,4.0,2288.0,426110.017,6149373.571,427273.73414435954,6148078.738946664
55.4734375,7.850520833,-6.9563417,4.0,2288.0,426175.84,6149372.465,427339.57636713574,6148077.6500331
55.4734375,7.8515625,-6.9130616,4.0,2288.0,426241.663,6149371.359,427405.41866169416,6148076.562104949
55.4734375,7.852604167,-6.87078,4.0,2288.0,426307.486,6149370.255,427471.2609648191,6148075.475163258
55.4734375,7.853645833,-6.829458,4.0,2288.0,426373.309,6149369.151,427537.1032132947,6148074.389209067
55.4734375,7.8546875,-6.78964,4.0,2288.0,426439.132,6149368.048,427602.9455335293,6148073.304240293
55.4734375,7.855729167,-6.750699,4.0,2288.0,426504.955,6149366.947,427668.787862307,6148072.220257975
55.4734375,7.856770833,-6.712382,4.0,2288.0,426570.778,6149365.846,427734.6301364119,6148071.137263156
55.4734375,7.8578125,-6.674603,4.0,2288.0,426636.602,6149364.747,427800.4724822542,6148070.0552537525
55.4734375,7.858854167,-6.6388617,4.0,2288.0,426702.425,6149363.648,427866.31483661465,6148068.974230807
55.4734375,7.859895833,-6.610432,4.0,2288.0,426768.248,6149362.55,427932.15713627904,6148067.8941953555
55.4734375,7.8609375,-6.5977488,4.0,2288.0,426834.071,6149361.454,427997.99950765574,6148066.815145322
55.4734375,7.861979167,-6.613818,4.0,2288.0,426899.894,6149360.358,428063.8418875289,6148065.737081745
55.4734375,7.863020833,-6.665278,4.0,2288.0,426965.717,6149359.264,428129.68421268265,6148064.660005658
55.4734375,7.8640625,-6.7409267,4.0,2288.0,427031.54,6149358.17,428195.52660952543,6148063.583914991
55.4734375,7.865104167,-6.8283124,4.0,2288.0,427097.363,6149357.077,428261.36901484296,6148062.50881078
55.4734375,7.866145833,-6.919304,4.0,2288.0,427163.186,6149355.985,428327.21136541606,6148061.434694054
55.4734375,7.8671875,-7.009009,4.0,2288.0,427229.01,6149354.895,428393.05378765485,6148060.36156275
55.4734375,7.868229167,-7.095923,4.0,2288.0,427294.833,6149353.805,428458.8962183435,6148059.289417902
55.4734375,7.869270833,-7.1800537,4.0,2288.0,427360.656,6149352.716,428524.738594266,6148058.218260533
55.4734375,7.8703125,-7.260795,4.0,2288.0,427426.479,6149351.628,428590.5810418309,6148057.148088592
55.4734375,7.871354167,-7.3356276,4.0,2288.0,427492.302,6149350.542,428656.42349782225,6148056.078903101
55.4734375,7.872395833,-7.402014,4.0,2288.0,427558.125,6149349.456,428722.2658990241,6148055.01070509
55.4734375,7.8734375,-7.4598374,4.0,2288.0,427623.949,6149348.371,428788.1083718466,6148053.943492505
55.4734375,7.874479167,-7.509036,4.0,2288.0,427689.772,6149347.287,428853.9508530707,6148052.877266373
55.4734375,7.875520833,-7.551274,4.0,2288.0,427755.595,6149346.204,428919.7932794819,6148051.812027713
55.4734375,7.8765625,-7.5911584,4.0,2288.0,427821.418,6149345.123,428985.6357774889,6148050.747774483
55.4734375,7.877604167,-7.6306143,4.0,2288.0,427887.241,6149344.042,429051.4782838756,6148049.684507703
55.4734375,7.878645833,-7.671531,4.0,2288.0,427953.065,6149342.962,429117.32073542615,6148048.622228394
55.4734375,7.8796875,-7.716277,4.0,2288.0,428018.888,6149341.883,429183.1632585492,6148047.560934516
55.4734375,7.880729167,-7.763558,4.0,2288.0,428084.711,6149340.805,429249.0057900303,6148046.5006270865
55.4734375,7.881770833,-7.811849,4.0,2288.0,428150.534,6149339.728,429314.8482666486,6148045.441307125
55.4734375,7.8828125,-7.8638163,4.0,2288.0,428216.358,6149338.652,429380.69081481925,6148044.382972594
55.4734375,7.883854167,-7.923185,4.0,2288.0,428282.181,6149337.577,429446.53337132145,6148043.3256245125
55.4734375,7.884895833,-7.993083,4.0,2288.0,428348.004,6149336.503,429512.3758729407,6148042.269263894
55.4734375,7.8859375,-8.082922,4.0,2288.0,428413.828,6149335.43,429578.2184460858,6148041.21388871
55.4734375,7.886979167,-8.202131,4.0,2288.0,428479.651,6149334.358,429644.0610275407,6148040.159499974
55.47447917,7.7953125,-5.9163547,4.0,2288.0,428545.474,6149333.287,423851.9566021655,6148252.637749488
55.47447917,7.796354167,-5.874795,4.0,2288.0,428611.298,6149332.217,423917.7966948437,6148251.497554347
55.47447917,7.797395833,-5.83924,4.0,2288.0,428677.121,6149331.148,423983.63673329534,6148250.358346763
55.47447917,7.7984375,-5.808649,4.0,2288.0,428742.944,6149330.08,424049.4768439245,6148249.220124547
55.47447917,7.799479167,-5.781408,4.0,2288.0,428808.768,6149329.013,424115.3169635192,6148248.082888796
55.47447917,7.800520833,-5.756856,4.0,2288.0,428874.591,6149327.947,424181.1570288623,6148246.946640597
55.47447917,7.8015625,-5.734325,4.0,2288.0,428940.414,6149326.882,424246.9971663597,6148245.811377768
55.47447917,7.802604167,-5.7130904,4.0,2288.0,424400.617,6149518.603,424312.83731279755,6148244.677101403
55.47447917,7.803645833,-5.693498,4.0,2288.0,424466.438,6149517.47,424378.67740496213,6148243.543812584
55.47447917,7.8046875,-5.6756516,4.0,2288.0,424532.259,6149516.339,424444.51756925764,6148242.41150914
55.47447917,7.805729167,-5.6592226,4.0,2288.0,424598.08,6149515.209,424510.35774247034,6148241.280192156
55.47447917,7.806770833,-5.6443453,4.0,2288.0,424663.901,6149514.08,424576.19786138635,6148240.149862718
55.47447917,7.8078125,-5.6313877,4.0,2288.0,424729.722,6149512.952,424642.03805241163,6148239.020518654
55.47447917,7.808854167,-5.6208253,4.0,2288.0,424795.543,6149511.825,424707.8782523291,6148237.892161051
55.47447917,7.809895833,-5.6135836,4.0,2288.0,424861.364,6149510.698,424773.71839792654,6148236.764790987
55.47447917,7.8109375,-5.6108785,4.0,2288.0,424927.185,6149509.573,424839.55861560826,6148235.638406301
55.47447917,7.811979167,-5.613099,4.0,2288.0,424993.007,6149508.449,424905.3988421605,6148234.513008072
55.47447917,7.813020833,-5.614794,4.0,2288.0,425058.828,6149507.326,424971.2390143693,6148233.388597382
55.47447917,7.8140625,-5.6135454,4.0,2288.0,425124.649,6149506.203,425037.07925863913,6148232.26517207
55.47447917,7.815104167,-5.6194253,4.0,2288.0,425190.47,6149505.082,425102.91951175773,6148231.142733216
55.47447917,7.816145833,-5.63458,4.0,2288.0,425256.291,6149503.962,425168.7597105063,6148230.021281894
55.47447917,7.8171875,-5.6590776,4.0,2288.0,425322.112,6149502.843,425234.5999812958,6148228.9008159535
55.47447917,7.818229167,-5.69289,4.0,2288.0,425387.933,6149501.724,425300.4402609075,6148227.781336469
55.47447917,7.819270833,-5.7374277,4.0,2288.0,425453.755,6149500.607,425366.2804861291,6148226.6628445145
55.47447917,7.8203125,-5.796669,4.0,2288.0,425519.576,6149499.491,425432.120783365,6148225.5453379415
55.47447917,7.821354167,-5.8767686,4.0,2288.0,425585.397,6149498.375,425497.9610894014,6148224.428817824
55.47447917,7.822395833,-5.967532,4.0,2288.0,425651.218,6149497.261,425563.8013410243,6148223.313285233
55.47447917,7.8234375,-6.0588255,4.0,2288.0,425717.039,6149496.147,425629.64166463824,6148222.1987380255
55.47447917,7.824479167,-6.1498566,4.0,2288.0,425782.861,6149495.035,425695.4819970309,6148221.085177272
55.47447917,7.825520833,-6.2406282,4.0,2288.0,425848.682,6149493.924,425761.32227498514,6148219.972604039
55.47447917,7.8265625,-6.331662,4.0,2288.0,425914.503,6149492.813,425827.1626249071,6148218.861016194
55.47447917,7.827604167,-6.4231453,4.0,2288.0,425980.324,6149491.704,425893.0029835828,6148217.750414801
55.47447917,7.828645833,-6.5154343,4.0,2288.0,426046.145,6149490.595,425958.8432877983,6148216.640800927
55.47447917,7.8296875,-6.608831,4.0,2288.0,426111.967,6149489.488,426024.6836639582,6148215.53217244
55.47447917,7.830729167,-6.703045,4.0,2288.0,426177.788,6149488.381,426090.5240488486,6148214.424530406
55.47447917,7.831770833,-6.79828,4.0,2288.0,426243.609,6149487.276,426156.3643792554,6148213.317875884
55.47447917,7.8328125,-6.8952823,4.0,2288.0,426309.431,6149486.171,426222.2047815849,6148212.212206753
55.47447917,7.833854167,-6.9945803,4.0,2288.0,426375.252,6149485.068,426288.0451926199,6148211.107524073
55.47447917,7.834895833,-7.0959454,4.0,2288.0,426441.073,6149483.965,426353.88554914796,6148210.003828903
55.47447917,7.8359375,-7.1993027,4.0,2288.0,426506.895,6149482.864,426419.7259775738,6148208.901119124
55.47447917,7.836979167,-7.304809,4.0,2288.0,426572.716,6149481.763,426485.56641468336,6148207.799395795
55.47447917,7.838020833,-7.412628,4.0,2288.0,426638.537,6149480.663,426551.40679726267,6148206.698659972
55.47447917,7.8390625,-7.5195003,4.0,2288.0,426704.358,6149479.565,426617.24725171644,6148205.598909544
55.47447917,7.840104167,-7.565221,4.0,2288.0,426770.18,6149478.467,426683.0877148322,6148204.500145564
55.47447917,7.841145833,-7.5266223,4.0,2288.0,426836.001,6149477.371,426748.9281233911,6148203.402369087
55.47447917,7.8421875,-7.473752,4.0,2288.0,426901.823,6149476.275,426814.7686038044,6148202.305578004
55.47447917,7.843229167,-7.4199133,4.0,2288.0,426967.644,6149475.18,426880.6090928532,6148201.20977337
55.47447917,7.844270833,-7.367208,4.0,2288.0,427033.465,6149474.087,426946.44952732493,6148200.114956234
55.47447917,7.8453125,-7.315685,4.0,2288.0,427099.287,6149472.994,427012.2900336245,6148199.021124494
55.47447917,7.846354167,-7.266008,4.0,2288.0,427165.108,6149471.902,427078.1305485378,6148197.928279202
55.47447917,7.847395833,-7.217904,4.0,2288.0,427230.929,6149470.812,427143.9710088508,6148196.836421406
55.47447917,7.8484375,-7.1713915,4.0,2288.0,427296.751,6149469.722,427209.8115409699,6148195.745549006
55.47447917,7.849479167,-7.1259785,4.0,2288.0,427362.572,6149468.633,427275.65208167775,6148194.6556630535
55.47447917,7.850520833,-7.081273,4.0,2288.0,427428.394,6149467.545,427341.4925677618,6148193.566764592
55.47447917,7.8515625,-7.03782,4.0,2288.0,427494.215,6149466.459,427407.3331256272,6148192.478851532
55.47447917,7.852604167,-6.9954123,4.0,2288.0,427560.037,6149465.373,427473.1736920596,6148191.391924915
55.47447917,7.853645833,-6.953268,4.0,2288.0,427625.858,6149464.288,427539.0142038449,6148190.305985786
55.47447917,7.8546875,-6.9117713,4.0,2288.0,427691.68,6149463.204,427604.85478738806,6148189.221032059
55.47447917,7.855729167,-6.870874,4.0,2288.0,427757.501,6149462.121,427670.695379475,6148188.137064776
55.47447917,7.856770833,-6.8306675,4.0,2288.0,427823.323,6149461.04,427736.5359168914,6148187.054084976
55.47447917,7.8578125,-6.794363,4.0,2288.0,427889.144,6149459.959,427802.3765260441,6148185.9720905805
55.47447917,7.858854167,-6.766487,4.0,2288.0,427954.965,6149458.879,427868.21714371553,6148184.89108263
55.47447917,7.859895833,-6.7501135,4.0,2288.0,428020.787,6149457.8,427934.0577066931,6148183.811062156
55.47447917,7.8609375,-6.748996,4.0,2288.0,428086.609,6149456.722,427999.898341382,6148182.732027089
55.47447917,7.861979167,-6.7684326,4.0,2288.0,428152.43,6149455.645,428065.7389845679,6148181.653978464
55.47447917,7.863020833,-6.8120594,4.0,2288.0,428218.252,6149454.569,428131.57957303664,6148180.576917315
55.47447917,7.8640625,-6.8752813,4.0,2288.0,428284.073,6149453.494,428197.4202331933,6148179.500841573
55.47447917,7.865104167,-6.954074,4.0,2288.0,428349.895,6149452.421,428263.2609018254,6148178.425752273
55.47447917,7.866145833,-7.0448966,4.0,2288.0,428415.716,6149451.348,428329.1015157152,6148177.351650444
55.47447917,7.8671875,-7.14258,4.0,2288.0,428481.538,6149450.276,428394.9422012697,6148176.278534024
55.47447917,7.868229167,-7.2422414,4.0,2288.0,428547.359,6149449.205,428460.7828952746,6148175.206404045
55.47447917,7.869270833,-7.3401856,4.0,2288.0,428613.181,6149448.135,428526.62353451556,6148174.135261534
55.47447917,7.8703125,-7.435959,4.0,2288.0,428679.003,6149447.066,428592.46424539783,6148173.065104434
55.47447917,7.871354167,-7.5283365,4.0,2288.0,428744.824,6149445.998,428658.30496470723,6148171.995933773
55.47447917,7.872395833,-7.614893,4.0,2288.0,428810.646,6149444.931,428724.14562922926,6148170.927750577
55.47447917,7.8734375,-7.6943693,4.0,2288.0,428876.467,6149443.865,428789.986365371,6148169.860552792
55.47447917,7.874479167,-7.7652984,4.0,2288.0,428942.289,6149442.799,428855.82710991474,6148168.794341448
55.47447917,7.875520833,-7.8243546,4.0,2288.0,424402.612,6149634.519,428921.6677996479,6148167.729117563
55.47447917,7.8765625,-7.872652,4.0,2288.0,424468.431,6149633.387,428987.5085609758,6148166.664879093
55.47447917,7.877604167,-7.916023,4.0,2288.0,424534.25,6149632.256,429053.34933068405,6148165.60162706
55.47447917,7.878645833,-7.9556017,4.0,2288.0,424600.069,6149631.125,429119.19004555827,6148164.539362485
55.47447917,7.8796875,-7.9922132,4.0,2288.0,424665.889,6149629.996,429185.0308320039,6148163.478083325
55.47447917,7.880729167,-8.026344,4.0,2288.0,424731.708,6149628.868,429250.87162680825,6148162.417790601
55.47447917,7.881770833,-8.058147,4.0,2288.0,424797.527,6149627.741,429316.712366752,6148161.358485331
55.47447917,7.8828125,-8.090161,4.0,2288.0,424863.347,6149626.615,429382.55317824695,6148160.300165478
55.47447917,7.883854167,-8.126149,4.0,2288.0,424929.166,6149625.49,429448.3939980741,6148159.242832062
55.47447917,7.884895833,-8.17267,4.0,2288.0,424994.986,6149624.365,429514.2347630205,6148158.186486094
55.47447917,7.8859375,-8.243323,4.0,2288.0,425060.805,6149623.242,429580.07559949165,6148157.131125547
55.47447917,7.886979167,-8.34954,4.0,2288.0,425126.624,6149622.12,429645.9164442732,6148156.076751434
55.47552083,7.7953125,-5.9543815,4.0,2288.0,425192.444,6149620.999,423853.96485452383,6148368.5525678545
55.47552083,7.796354167,-5.926241,4.0,2288.0,425258.263,6149619.878,423919.8032104715,6148367.41238853
55.47552083,7.797395833,-5.905258,4.0,2288.0,425324.083,6149618.759,423985.64151219494,6148366.273196748
55.47552083,7.7984375,-5.889512,4.0,2288.0,425389.902,6149617.641,424051.47988609486,6148365.134990322
55.47552083,7.799479167,-5.876975,4.0,2288.0,425455.721,6149616.523,424117.31826896087,6148363.997770345
55.47552083,7.800520833,-5.866159,4.0,2288.0,425521.541,6149615.407,424183.1565975776,6148362.861537907
55.47552083,7.8015625,-5.856885,4.0,2288.0,425587.36,6149614.292,424248.9949983476,6148361.726290827
55.47552083,7.802604167,-5.848278,4.0,2288.0,425653.18,6149613.177,424314.8334080586,6148360.592030195
55.47552083,7.803645833,-5.8396196,4.0,2288.0,425718.999,6149612.064,424380.6717634987,6148359.458757098
55.47552083,7.8046875,-5.8315897,4.0,2288.0,425784.819,6149610.952,424446.51019106864,6148358.32646936
55.47552083,7.805729167,-5.8243513,4.0,2288.0,425850.638,6149609.84,424512.34862755635,6148357.19516807
55.47552083,7.806770833,-5.8181677,4.0,2288.0,425916.458,6149608.73,424578.1870097497,6148356.06485431
55.47552083,7.8078125,-5.8140483,4.0,2288.0,425982.277,6149607.62,424644.0254640512,6148354.935525912
55.47552083,7.808854167,-5.8115425,4.0,2288.0,426048.097,6149606.512,424709.8639272456,6148353.8071839595
55.47552083,7.809895833,-5.8112946,4.0,2288.0,426113.916,6149605.404,424775.70233612217,6148352.679829535
55.47552083,7.8109375,-5.815572,4.0,2288.0,426179.736,6149604.298,424841.54081708204,6148351.553460473
55.47552083,7.811979167,-5.8226395,4.0,2288.0,426245.555,6149603.192,424907.379306913,6148350.428077856
55.47552083,7.813020833,-5.8251157,4.0,2288.0,426311.375,6149602.088,424973.2177424028,6148349.303682762
55.47552083,7.8140625,-5.820022,4.0,2288.0,426377.194,6149600.984,425039.0562499526,6148348.180273034
55.47552083,7.815104167,-5.8101096,4.0,2288.0,426443.014,6149599.882,425104.89476635173,6148347.057849749
55.47552083,7.816145833,-5.8024244,4.0,2288.0,426508.834,6149598.78,425170.7332283831,6148345.936413984
55.47552083,7.8171875,-5.8036084,4.0,2288.0,426574.653,6149597.68,425236.5717624544,6148344.815963585
55.47552083,7.818229167,-5.814773,4.0,2288.0,426640.473,6149596.58,425302.41030534846,6148343.69649963
55.47552083,7.819270833,-5.836231,4.0,2288.0,426706.292,6149595.482,425368.24879385467,6148342.57802319
55.47552083,7.8203125,-5.871503,4.0,2288.0,426772.112,6149594.384,425434.0873543742,6148341.460532119
55.47552083,7.821354167,-5.932948,4.0,2288.0,426837.932,6149593.287,425499.92592369474,6148340.3440274885
55.47552083,7.822395833,-6.01767,4.0,2288.0,426903.751,6149592.192,425565.7644386041,6148339.228510371
55.47552083,7.8234375,-6.1113234,4.0,2288.0,426969.571,6149591.097,425631.60302550346,6148338.1139786225
55.47552083,7.824479167,-6.20696,4.0,2288.0,427035.39,6149590.004,425697.44162118214,6148337.0004333155
55.47552083,7.825520833,-6.30254,4.0,2288.0,427101.21,6149588.911,425763.28016242466,6148335.887875517
55.47552083,7.8265625,-6.398013,4.0,2288.0,427167.03,6149587.819,425829.1187756338,6148334.77630309
55.47552083,7.827604167,-6.4930177,4.0,2288.0,427232.849,6149586.729,425894.9573975974,6148333.665717103
55.47552083,7.828645833,-6.58741,4.0,2288.0,427298.669,6149585.639,425960.79596510297,6148332.556118621
55.47552083,7.8296875,-6.6819277,4.0,2288.0,427364.489,6149584.55,426026.63460455195,6148331.44750551
55.47552083,7.830729167,-6.7769575,4.0,2288.0,427430.309,6149583.462,426092.47325273196,6148330.339878839
55.47552083,7.831770833,-6.872483,4.0,2288.0,427496.128,6149582.376,426158.3118464306,6148329.233239669
55.47552083,7.8328125,-6.968847,4.0,2288.0,427561.948,6149581.29,426224.15051205095,6148328.127585875
55.47552083,7.833854167,-7.066181,4.0,2288.0,427627.768,6149580.205,426289.9891863774,6148327.022918519
55.47552083,7.834895833,-7.164206,4.0,2288.0,427693.587,6149579.121,426355.8278061991,6148325.919238659
55.47552083,7.8359375,-7.262552,4.0,2288.0,427759.407,6149578.039,426421.6664979176,6148324.816544175
55.47552083,7.836979167,-7.359748,4.0,2288.0,427825.227,6149576.957,426487.50519832043,6148323.714836128
55.47552083,7.838020833,-7.453713,4.0,2288.0,427891.047,6149575.876,426553.3438441952,6148322.614115574
55.47552083,7.8390625,-7.5367093,4.0,2288.0,427956.866,6149574.796,426619.1825619434,6148321.5143804
55.47552083,7.840104167,-7.581545,4.0,2288.0,428022.686,6149573.717,426685.0212883542,6148320.415631661
55.47552083,7.841145833,-7.5830874,4.0,2288.0,428088.506,6149572.639,426750.8599602104,6148319.317870411
55.47552083,7.8421875,-7.559742,4.0,2288.0,428154.326,6149571.562,426816.6987039199,6148318.221094541
55.47552083,7.843229167,-7.519214,4.0,2288.0,428220.146,6149570.487,426882.5374562655,6148317.125305108
55.47552083,7.844270833,-7.4702506,4.0,2288.0,428285.965,6149569.412,426948.37615403626,6148316.030503158
55.47552083,7.8453125,-7.4203377,4.0,2288.0,428351.785,6149568.338,427014.21492363384,6148314.93668659
55.47552083,7.846354167,-7.371606,4.0,2288.0,428417.605,6149567.265,427080.0537018458,6148313.843856458
55.47552083,7.847395833,-7.3243628,4.0,2288.0,428483.425,6149566.193,427145.8924254596,6148312.752013806
55.47552083,7.8484375,-7.278526,4.0,2288.0,428549.245,6149565.122,427211.7312208784,6148311.661156539
55.47552083,7.849479167,-7.233906,4.0,2288.0,428615.064,6149564.052,427277.57002488663,6148310.571285704
55.47552083,7.850520833,-7.190432,4.0,2288.0,428680.884,6149562.983,427343.4087742734,6148309.482402346
55.47552083,7.8515625,-7.1479874,4.0,2288.0,428746.704,6149561.915,427409.2475954403,6148308.394504376
55.47552083,7.852604167,-7.106438,4.0,2288.0,428812.524,6149560.848,427475.08642517484,6148307.307592835
55.47552083,7.853645833,-7.065598,4.0,2288.0,428878.344,6149559.782,427540.92520026455,6148306.22166877
55.47552083,7.8546875,-7.025374,4.0,2288.0,428944.164,6149558.717,427606.76404711104,6148305.136730092
55.47552083,7.855729167,-6.9860873,4.0,2288.0,424404.606,6149750.434,427672.6029025019,6148304.0527778445
55.47552083,7.856770833,-6.949315,4.0,2288.0,424470.424,6149749.302,427738.4417032245,6148302.9698130675
55.47552083,7.8578125,-6.919911,4.0,2288.0,424536.241,6149748.171,427804.28057568223,6148301.88783368
55.47552083,7.858854167,-6.9001446,4.0,2288.0,424602.059,6149747.041,427870.11945665936,6148300.8068407215
55.47552083,7.859895833,-6.8917246,4.0,2288.0,424667.877,6149745.912,427935.95828294486,6148299.72683523
55.47552083,7.8609375,-6.8949738,4.0,2288.0,424733.694,6149744.783,428001.7971809406,6148298.64781513
55.47552083,7.861979167,-6.913532,4.0,2288.0,424799.512,6149743.656,428067.63608743396,6148297.569781458
55.47552083,7.863020833,-6.948909,4.0,2288.0,424865.329,6149742.53,428133.4749392123,6148296.492735248
55.47552083,7.8640625,-7.0053506,4.0,2288.0,424931.147,6149741.405,428199.31386267766,6148295.416674433
55.47552083,7.865104167,-7.0769973,4.0,2288.0,424996.965,6149740.281,428265.15279461886,6148294.341600044
55.47552083,7.866145833,-7.1645126,4.0,2288.0,425062.782,6149739.157,428330.9916718202,6148293.267513114
55.47552083,7.8671875,-7.2636504,4.0,2288.0,425128.6,6149738.035,428396.830620685,6148292.1944115795
55.47552083,7.868229167,-7.3731623,4.0,2288.0,425194.418,6149736.914,428462.6695780008,6148291.122296472
55.47552083,7.869270833,-7.4865026,4.0,2288.0,425260.235,6149735.794,428528.5084805549,6148290.051168818
55.47552083,7.8703125,-7.600042,4.0,2288.0,425326.053,6149734.674,428594.34745474934,6148288.981026561
55.47552083,7.871354167,-7.7115746,4.0,2288.0,425391.871,6149733.556,428660.1864373714,6148287.911870731
55.47552083,7.872395833,-7.8193808,4.0,2288.0,425457.688,6149732.439,428726.0253652084,6148286.843702351
55.47552083,7.8734375,-7.920878,4.0,2288.0,425523.506,6149731.322,428791.86436466395,6148285.77651937
55.47552083,7.874479167,-8.014619,4.0,2288.0,425589.324,6149730.207,428857.70337252214,6148284.710322814
55.47552083,7.875520833,-8.096999,4.0,2288.0,425655.141,6149729.093,428923.542325572,6148283.645113705
55.47552083,7.8765625,-8.159809,4.0,2288.0,425720.959,6149727.979,428989.3813502154,6148282.580889996
55.47552083,7.877604167,-8.199144,4.0,2288.0,425786.777,6149726.867,429055.2203832398,6148281.517652711
55.47552083,7.878645833,-8.229156,4.0,2288.0,425852.595,6149725.756,429121.05936143245,6148280.455402869
55.47552083,7.8796875,-8.252969,4.0,2288.0,425918.412,6149724.645,429186.89841119543,6148279.39413843
55.47552083,7.880729167,-8.269253,4.0,2288.0,425984.23,6149723.536,429252.7374693176,6148278.333860413
55.47552083,7.881770833,-8.277061,4.0,2288.0,426050.048,6149722.427,429318.5764725814,6148277.274569836
55.47552083,7.8828125,-8.279545,4.0,2288.0,426115.866,6149721.32,429384.4155473955,6148276.216264664
55.47552083,7.883854167,-8.283644,4.0,2288.0,426181.684,6149720.214,429450.25463054224,6148275.1589459125
55.47552083,7.884895833,-8.306636,4.0,2288.0,426247.501,6149719.108,429516.0936588105,6148274.102614597
55.47552083,7.8859375,-8.364128,4.0,2288.0,426313.319,6149718.004,429581.93275860243,6148273.047268689
55.47552083,7.886979167,-8.475771,4.0,2288.0,426379.137,6149716.9,429647.77186670527,6148271.9929092005
55.4765625,7.7953125,-5.996219,4.0,2288.0,426444.955,6149715.798,423855.973151607,6148484.46851799
55.4765625,7.796354167,-5.9826126,4.0,2288.0,426510.773,6149714.696,423921.8097707855,6148483.3283544835
55.4765625,7.797395833,-5.976757,4.0,2288.0,426576.59,6149713.596,423987.646335742,6148482.189178506
55.4765625,7.7984375,-5.9759226,4.0,2288.0,426642.408,6149712.496,424053.4829728741,6148481.05098787
55.4765625,7.799479167,-5.9781704,4.0,2288.0,426708.226,6149711.397,424119.3196189727,6148479.91378367
55.4765625,7.800520833,-5.9821453,4.0,2288.0,426774.044,6149710.3,424185.1562108245,6148478.7775669955
